,ibns_20u,vgs_m1,name,type,time,OK
0,20.46889,0.7579692,tran_SchGtKfsTlVt,Sch,Fri Oct 25 21:13:54 2024,False
1,20.6813,0.6853885,tran_SchGtKsfTlVt,Sch,Fri Oct 25 21:13:53 2024,True
2,20.656840000000003,0.6953352,tran_SchGtKffTlVt,Sch,Fri Oct 25 21:13:52 2024,True
3,20.494300000000003,0.7480518,tran_SchGtKssTlVt,Sch,Fri Oct 25 21:13:51 2024,False
4,20.5186,0.6838291,tran_SchGtKfsThVt,Sch,Fri Oct 25 21:13:50 2024,True
5,20.727809999999998,0.6037322,tran_SchGtKsfThVt,Sch,Fri Oct 25 21:13:49 2024,True
6,20.7062,0.6137307,tran_SchGtKffThVt,Sch,Fri Oct 25 21:13:48 2024,True
7,20.54219,0.6738169,tran_SchGtKssThVt,Sch,Fri Oct 25 21:13:46 2024,True
